1,99999,a,86.778,27.983
2,99999,b,86.898,27.7347
3,99999,c,86.8973,27.7177
4,99999,d,86.874,27.706
5,99999,e,86.8152,27.9577
6,99999,f,86.8197,27.8947
7,99999,g,86.8737,27.74759
